2024-03-11 16:07:25 - target 1: x: 0, y: 0
2024-03-11 16:18:26 - world loop 248

2024-03-11 16:18:28 - target 1: x: 109, y: 24

2024-03-11 16:18:28 - target 2: x: 33, y: 29

2024-03-11 16:18:28 - target 3: x: 97, y: 29

2024-03-11 16:18:28 - target 4: x: 18, y: 29

2024-03-11 16:18:28 - target 5: x: 145, y: 11

2024-03-11 16:18:28 - target 6: x: 75, y: 4

2024-03-11 16:18:28 - target 7: x: 61, y: 17

2024-03-11 16:18:28 - target 8: x: 60, y: 5

2024-03-11 16:18:28 - target 9: x: 0, y: 0

2024-03-11 16:18:28 - drone x: 34, y: 10

2024-03-11 16:18:28 - Height x: 38, width y: 151

2024-03-11 16:18:28 - world loop 248

2024-03-11 16:18:31 - target 1: x: 109, y: 24

2024-03-11 16:18:31 - target 2: x: 33, y: 29

2024-03-11 16:18:31 - target 3: x: 97, y: 29

2024-03-11 16:18:31 - target 4: x: 18, y: 29

2024-03-11 16:18:31 - target 5: x: 145, y: 11

2024-03-11 16:18:31 - target 6: x: 75, y: 4

2024-03-11 16:18:31 - target 7: x: 61, y: 17

2024-03-11 16:18:31 - target 8: x: 60, y: 5

2024-03-11 16:18:31 - target 9: x: 0, y: 0

2024-03-11 16:18:31 - drone x: 35, y: 10

2024-03-11 16:18:31 - Height x: 38, width y: 151

2024-03-11 16:18:31 - world loop 248

2024-03-11 16:18:33 - target 1: x: 109, y: 24

2024-03-11 16:18:33 - target 2: x: 33, y: 29

2024-03-11 16:18:33 - target 3: x: 97, y: 29

2024-03-11 16:18:33 - target 4: x: 18, y: 29

2024-03-11 16:18:33 - target 5: x: 145, y: 11

2024-03-11 16:18:33 - target 6: x: 75, y: 4

2024-03-11 16:18:33 - target 7: x: 61, y: 17

2024-03-11 16:18:33 - target 8: x: 60, y: 5

2024-03-11 16:18:33 - target 9: x: 0, y: 0

2024-03-11 16:18:33 - drone x: 35, y: 10

2024-03-11 16:18:33 - Height x: 38, width y: 151

2024-03-11 16:18:33 - world loop 248

2024-03-11 16:18:35 - target 1: x: 109, y: 24

2024-03-11 16:18:35 - target 2: x: 33, y: 29

2024-03-11 16:18:35 - target 3: x: 97, y: 29

2024-03-11 16:18:35 - target 4: x: 18, y: 29

2024-03-11 16:18:35 - target 5: x: 145, y: 11

2024-03-11 16:18:35 - target 6: x: 75, y: 4

2024-03-11 16:18:35 - target 7: x: 61, y: 17

2024-03-11 16:18:35 - target 8: x: 60, y: 5

2024-03-11 16:18:35 - target 9: x: 0, y: 0

2024-03-11 16:18:35 - drone x: 36, y: 10

2024-03-11 16:18:35 - Height x: 38, width y: 151

2024-03-11 16:18:35 - world loop 248

2024-03-11 16:18:38 - target 1: x: 109, y: 24

2024-03-11 16:18:38 - target 2: x: 33, y: 29

2024-03-11 16:18:38 - target 3: x: 97, y: 29

2024-03-11 16:18:38 - target 4: x: 18, y: 29

2024-03-11 16:18:38 - target 5: x: 145, y: 11

2024-03-11 16:18:38 - target 6: x: 75, y: 4

2024-03-11 16:18:38 - target 7: x: 61, y: 17

2024-03-11 16:18:38 - target 8: x: 60, y: 5

2024-03-11 16:18:38 - target 9: x: 0, y: 0

2024-03-11 16:18:38 - drone x: 36, y: 10

2024-03-11 16:18:38 - Height x: 38, width y: 151

2024-03-11 16:18:38 - world loop 248

2024-03-11 16:18:40 - target 1: x: 109, y: 24

2024-03-11 16:18:40 - target 2: x: 33, y: 29

2024-03-11 16:18:40 - target 3: x: 97, y: 29

2024-03-11 16:18:40 - target 4: x: 18, y: 29

2024-03-11 16:18:40 - target 5: x: 145, y: 11

2024-03-11 16:18:40 - target 6: x: 75, y: 4

2024-03-11 16:18:40 - target 7: x: 61, y: 17

2024-03-11 16:18:40 - target 8: x: 60, y: 5

2024-03-11 16:18:40 - target 9: x: 0, y: 0

2024-03-11 16:18:40 - drone x: 37, y: 10

2024-03-11 16:18:40 - Height x: 38, width y: 151

2024-03-11 16:18:40 - world loop 248

2024-03-11 16:18:43 - target 1: x: 109, y: 24

2024-03-11 16:18:43 - target 2: x: 33, y: 29

2024-03-11 16:18:43 - target 3: x: 97, y: 29

2024-03-11 16:18:43 - target 4: x: 18, y: 29

2024-03-11 16:18:43 - target 5: x: 145, y: 11

2024-03-11 16:18:43 - target 6: x: 75, y: 4

2024-03-11 16:18:43 - target 7: x: 61, y: 17

2024-03-11 16:18:43 - target 8: x: 60, y: 5

2024-03-11 16:18:43 - target 9: x: 0, y: 0

2024-03-11 16:18:43 - drone x: 38, y: 10

2024-03-11 16:18:43 - Height x: 38, width y: 151

2024-03-11 16:18:43 - world loop 248

2024-03-11 16:18:45 - target 1: x: 109, y: 24

2024-03-11 16:18:45 - target 2: x: 33, y: 29

2024-03-11 16:18:45 - target 3: x: 97, y: 29

2024-03-11 16:18:45 - target 4: x: 18, y: 29

2024-03-11 16:18:45 - target 5: x: 145, y: 11

2024-03-11 16:18:45 - target 6: x: 75, y: 4

2024-03-11 16:18:45 - target 7: x: 61, y: 17

2024-03-11 16:18:45 - target 8: x: 60, y: 5

2024-03-11 16:18:45 - target 9: x: 0, y: 0

2024-03-11 16:18:45 - drone x: 38, y: 10

2024-03-11 16:18:45 - Height x: 38, width y: 151

2024-03-11 16:18:45 - world loop 248

2024-03-11 16:18:47 - target 1: x: 109, y: 24

2024-03-11 16:18:47 - target 2: x: 33, y: 29

2024-03-11 16:18:47 - target 3: x: 97, y: 29

2024-03-11 16:18:47 - target 4: x: 18, y: 29

2024-03-11 16:18:47 - target 5: x: 145, y: 11

2024-03-11 16:18:47 - target 6: x: 75, y: 4

2024-03-11 16:18:47 - target 7: x: 61, y: 17

2024-03-11 16:18:47 - target 8: x: 60, y: 5

2024-03-11 16:18:47 - target 9: x: 0, y: 0

2024-03-11 16:18:47 - drone x: 39, y: 10

2024-03-11 16:18:47 - Height x: 38, width y: 151

2024-03-11 16:18:47 - world loop 248

2024-03-11 16:18:50 - target 1: x: 109, y: 24

2024-03-11 16:18:50 - target 2: x: 33, y: 29

2024-03-11 16:18:50 - target 3: x: 97, y: 29

2024-03-11 16:18:50 - target 4: x: 18, y: 29

2024-03-11 16:18:50 - target 5: x: 145, y: 11

2024-03-11 16:18:50 - target 6: x: 75, y: 4

2024-03-11 16:18:50 - target 7: x: 61, y: 17

2024-03-11 16:18:50 - target 8: x: 60, y: 5

2024-03-11 16:18:50 - target 9: x: 0, y: 0

2024-03-11 16:18:50 - drone x: 39, y: 10

2024-03-11 16:18:50 - Height x: 38, width y: 151

2024-03-11 16:18:50 - world loop 248

2024-03-11 16:18:52 - target 1: x: 109, y: 24

2024-03-11 16:18:52 - target 2: x: 33, y: 29

2024-03-11 16:18:52 - target 3: x: 97, y: 29

2024-03-11 16:18:52 - target 4: x: 18, y: 29

2024-03-11 16:18:52 - target 5: x: 145, y: 11

2024-03-11 16:18:52 - target 6: x: 75, y: 4

2024-03-11 16:18:52 - target 7: x: 61, y: 17

2024-03-11 16:18:52 - target 8: x: 60, y: 5

2024-03-11 16:18:52 - target 9: x: 0, y: 0

2024-03-11 16:18:52 - drone x: 40, y: 10

2024-03-11 16:18:52 - Height x: 38, width y: 151

2024-03-11 16:18:52 - world loop 248

2024-03-11 16:18:55 - target 1: x: 109, y: 24

2024-03-11 16:18:55 - target 2: x: 33, y: 29

2024-03-11 16:18:55 - target 3: x: 97, y: 29

2024-03-11 16:18:55 - target 4: x: 18, y: 29

2024-03-11 16:18:55 - target 5: x: 145, y: 11

2024-03-11 16:18:55 - target 6: x: 75, y: 4

2024-03-11 16:18:55 - target 7: x: 61, y: 17

2024-03-11 16:18:55 - target 8: x: 60, y: 5

2024-03-11 16:18:55 - target 9: x: 0, y: 0

2024-03-11 16:18:55 - drone x: 41, y: 10

2024-03-11 16:18:55 - Height x: 38, width y: 151

2024-03-11 16:18:55 - world loop 248

2024-03-11 16:19:54 - process num 3 

2024-03-11 16:19:54 - pipe read 4 

2024-03-11 16:19:54 - pipe write 5 

2024-03-11 16:19:54 - pipe read 6 

2024-03-11 16:19:54 - pipe write 7 

2024-03-11 16:19:54 - pipe read 28 

2024-03-11 16:19:54 - pipe write 29 

2024-03-11 16:19:54 - Published pid 29904 

2024-03-11 16:19:54 - watchdog pid 29766 

2024-03-11 16:19:54 - world loop 248

2024-03-11 16:19:57 - target 1: x: 0, y: 0

2024-03-11 16:19:57 - target 2: x: 0, y: 0

2024-03-11 16:19:57 - target 3: x: 0, y: 0

2024-03-11 16:19:57 - target 4: x: 0, y: 0

2024-03-11 16:19:57 - target 5: x: 0, y: 0

2024-03-11 16:19:57 - target 6: x: 0, y: 0

2024-03-11 16:19:57 - target 7: x: 0, y: 0

2024-03-11 16:19:57 - target 8: x: 0, y: 0

2024-03-11 16:19:57 - target 9: x: 0, y: 0

2024-03-11 16:19:57 - drone x: 0, y: 0

2024-03-11 16:19:57 - Height x: 38, width y: 151

2024-03-11 16:19:57 - world loop 248

2024-03-11 16:19:59 - target 1: x: 95, y: 28

2024-03-11 16:19:59 - target 2: x: 40, y: 17

2024-03-11 16:19:59 - target 3: x: 16, y: 16

2024-03-11 16:19:59 - target 4: x: 79, y: 6

2024-03-11 16:19:59 - target 5: x: 3, y: 16

2024-03-11 16:19:59 - target 6: x: 62, y: 29

2024-03-11 16:19:59 - target 7: x: 89, y: 28

2024-03-11 16:19:59 - target 8: x: 21, y: 33

2024-03-11 16:19:59 - target 9: x: 0, y: 0

2024-03-11 16:19:59 - drone x: 10, y: 10

2024-03-11 16:19:59 - Height x: 38, width y: 151

2024-03-11 16:19:59 - world loop 248

2024-03-11 16:20:00 - target 1: x: 95, y: 28

2024-03-11 16:20:00 - target 2: x: 40, y: 17

2024-03-11 16:20:00 - target 3: x: 16, y: 16

2024-03-11 16:20:00 - target 4: x: 79, y: 6

2024-03-11 16:20:00 - target 5: x: 3, y: 16

2024-03-11 16:20:00 - target 6: x: 62, y: 29

2024-03-11 16:20:00 - target 7: x: 89, y: 28

2024-03-11 16:20:00 - target 8: x: 21, y: 33

2024-03-11 16:20:00 - target 9: x: 0, y: 0

2024-03-11 16:20:00 - drone x: 10, y: 10

2024-03-11 16:20:00 - Height x: 38, width y: 151

2024-03-11 16:20:00 - world loop 248

2024-03-11 16:20:01 - target 1: x: 66, y: 18

2024-03-11 16:20:01 - target 2: x: 121, y: 17

2024-03-11 16:20:01 - target 3: x: 7, y: 10

2024-03-11 16:20:01 - target 4: x: 114, y: 34

2024-03-11 16:20:01 - target 5: x: 19, y: 20

2024-03-11 16:20:01 - target 6: x: 144, y: 5

2024-03-11 16:20:01 - target 7: x: 139, y: 28

2024-03-11 16:20:01 - target 8: x: 10, y: 2

2024-03-11 16:20:01 - target 9: x: 0, y: 0

2024-03-11 16:20:01 - drone x: 10, y: 10

2024-03-11 16:20:01 - Height x: 38, width y: 151

2024-03-11 16:20:01 - world loop 248

2024-03-11 16:20:02 - target 1: x: 66, y: 18

2024-03-11 16:20:02 - target 2: x: 121, y: 17

2024-03-11 16:20:02 - target 3: x: 7, y: 10

2024-03-11 16:20:02 - target 4: x: 114, y: 34

2024-03-11 16:20:02 - target 5: x: 19, y: 20

2024-03-11 16:20:02 - target 6: x: 144, y: 5

2024-03-11 16:20:02 - target 7: x: 139, y: 28

2024-03-11 16:20:02 - target 8: x: 10, y: 2

2024-03-11 16:20:02 - target 9: x: 0, y: 0

2024-03-11 16:20:02 - drone x: 10, y: 10

2024-03-11 16:20:02 - Height x: 38, width y: 151

2024-03-11 16:20:02 - world loop 248

2024-03-11 16:20:03 - target 1: x: 66, y: 18

2024-03-11 16:20:03 - target 2: x: 121, y: 17

2024-03-11 16:20:03 - target 3: x: 7, y: 10

2024-03-11 16:20:03 - target 4: x: 114, y: 34

2024-03-11 16:20:03 - target 5: x: 19, y: 20

2024-03-11 16:20:03 - target 6: x: 144, y: 5

2024-03-11 16:20:03 - target 7: x: 139, y: 28

2024-03-11 16:20:03 - target 8: x: 10, y: 2

2024-03-11 16:20:03 - target 9: x: 0, y: 0

2024-03-11 16:20:03 - drone x: 10, y: 10

2024-03-11 16:20:03 - Height x: 38, width y: 151

2024-03-11 16:20:03 - world loop 248

2024-03-11 16:20:04 - target 1: x: 66, y: 18

2024-03-11 16:20:04 - target 2: x: 121, y: 17

2024-03-11 16:20:04 - target 3: x: 7, y: 10

2024-03-11 16:20:04 - target 4: x: 114, y: 34

2024-03-11 16:20:04 - target 5: x: 19, y: 20

2024-03-11 16:20:04 - target 6: x: 144, y: 5

2024-03-11 16:20:04 - target 7: x: 139, y: 28

2024-03-11 16:20:04 - target 8: x: 10, y: 2

2024-03-11 16:20:04 - target 9: x: 0, y: 0

2024-03-11 16:20:04 - drone x: 10, y: 10

2024-03-11 16:20:04 - Height x: 38, width y: 151

2024-03-11 16:20:04 - world loop 248

2024-03-11 16:20:05 - target 1: x: 66, y: 18

2024-03-11 16:20:05 - target 2: x: 121, y: 17

2024-03-11 16:20:05 - target 3: x: 7, y: 10

2024-03-11 16:20:05 - target 4: x: 114, y: 34

2024-03-11 16:20:05 - target 5: x: 19, y: 20

2024-03-11 16:20:05 - target 6: x: 144, y: 5

2024-03-11 16:20:05 - target 7: x: 139, y: 28

2024-03-11 16:20:05 - target 8: x: 10, y: 2

2024-03-11 16:20:05 - target 9: x: 0, y: 0

2024-03-11 16:20:05 - drone x: 10, y: 10

2024-03-11 16:20:05 - Height x: 38, width y: 151

2024-03-11 16:20:05 - world loop 248

2024-03-11 16:20:07 - target 1: x: 66, y: 18

2024-03-11 16:20:07 - target 2: x: 121, y: 17

2024-03-11 16:20:07 - target 3: x: 7, y: 10

2024-03-11 16:20:07 - target 4: x: 114, y: 34

2024-03-11 16:20:07 - target 5: x: 19, y: 20

2024-03-11 16:20:07 - target 6: x: 144, y: 5

2024-03-11 16:20:07 - target 7: x: 139, y: 28

2024-03-11 16:20:07 - target 8: x: 10, y: 2

2024-03-11 16:20:07 - target 9: x: 0, y: 0

2024-03-11 16:20:07 - drone x: 10, y: 10

2024-03-11 16:20:07 - Height x: 38, width y: 151

2024-03-11 16:20:07 - world loop 248

2024-03-11 16:20:09 - target 1: x: 66, y: 18

2024-03-11 16:20:09 - target 2: x: 121, y: 17

2024-03-11 16:20:09 - target 3: x: 7, y: 10

2024-03-11 16:20:09 - target 4: x: 114, y: 34

2024-03-11 16:20:09 - target 5: x: 19, y: 20

2024-03-11 16:20:09 - target 6: x: 144, y: 5

2024-03-11 16:20:09 - target 7: x: 139, y: 28

2024-03-11 16:20:09 - target 8: x: 10, y: 2

2024-03-11 16:20:09 - target 9: x: 0, y: 0

2024-03-11 16:20:09 - drone x: 10, y: 10

2024-03-11 16:20:09 - Height x: 38, width y: 151

2024-03-11 16:20:09 - world loop 248

2024-03-11 16:20:10 - target 1: x: 66, y: 18

2024-03-11 16:20:10 - target 2: x: 121, y: 17

2024-03-11 16:20:10 - target 3: x: 7, y: 10

2024-03-11 16:20:10 - target 4: x: 114, y: 34

2024-03-11 16:20:10 - target 5: x: 19, y: 20

2024-03-11 16:20:10 - target 6: x: 144, y: 5

2024-03-11 16:20:10 - target 7: x: 139, y: 28

2024-03-11 16:20:10 - target 8: x: 10, y: 2

2024-03-11 16:20:10 - target 9: x: 0, y: 0

2024-03-11 16:20:10 - drone x: 10, y: 10

2024-03-11 16:20:10 - Height x: 38, width y: 151

2024-03-11 16:20:10 - world loop 248

2024-03-11 16:20:11 - target 1: x: 66, y: 18

2024-03-11 16:20:11 - target 2: x: 121, y: 17

2024-03-11 16:20:11 - target 3: x: 7, y: 10

2024-03-11 16:20:11 - target 4: x: 114, y: 34

2024-03-11 16:20:11 - target 5: x: 19, y: 20

2024-03-11 16:20:11 - target 6: x: 144, y: 5

2024-03-11 16:20:11 - target 7: x: 139, y: 28

2024-03-11 16:20:11 - target 8: x: 10, y: 2

2024-03-11 16:20:11 - target 9: x: 0, y: 0

2024-03-11 16:20:11 - drone x: 10, y: 10

2024-03-11 16:20:11 - Height x: 38, width y: 151

2024-03-11 16:20:11 - world loop 248

2024-03-11 16:20:13 - target 1: x: 66, y: 18

2024-03-11 16:20:13 - target 2: x: 121, y: 17

2024-03-11 16:20:13 - target 3: x: 7, y: 10

2024-03-11 16:20:13 - target 4: x: 114, y: 34

2024-03-11 16:20:13 - target 5: x: 19, y: 20

2024-03-11 16:20:13 - target 6: x: 144, y: 5

2024-03-11 16:20:13 - target 7: x: 139, y: 28

2024-03-11 16:20:13 - target 8: x: 10, y: 2

2024-03-11 16:20:13 - target 9: x: 0, y: 0

2024-03-11 16:20:13 - drone x: 10, y: 10

2024-03-11 16:20:13 - Height x: 38, width y: 151

2024-03-11 16:20:13 - world loop 248

2024-03-11 16:20:15 - target 1: x: 66, y: 18

2024-03-11 16:20:15 - target 2: x: 121, y: 17

2024-03-11 16:20:15 - target 3: x: 7, y: 10

2024-03-11 16:20:15 - target 4: x: 114, y: 34

2024-03-11 16:20:15 - target 5: x: 19, y: 20

2024-03-11 16:20:15 - target 6: x: 144, y: 5

2024-03-11 16:20:15 - target 7: x: 139, y: 28

2024-03-11 16:20:15 - target 8: x: 10, y: 2

2024-03-11 16:20:15 - target 9: x: 0, y: 0

2024-03-11 16:20:15 - drone x: 11, y: 10

2024-03-11 16:20:15 - Height x: 38, width y: 151

2024-03-11 16:20:15 - world loop 248

2024-03-11 16:20:17 - target 1: x: 66, y: 18

2024-03-11 16:20:17 - target 2: x: 121, y: 17

2024-03-11 16:20:17 - target 3: x: 7, y: 10

2024-03-11 16:20:17 - target 4: x: 114, y: 34

2024-03-11 16:20:17 - target 5: x: 19, y: 20

2024-03-11 16:20:17 - target 6: x: 144, y: 5

2024-03-11 16:20:17 - target 7: x: 139, y: 28

2024-03-11 16:20:17 - target 8: x: 10, y: 2

2024-03-11 16:20:17 - target 9: x: 0, y: 0

2024-03-11 16:20:17 - drone x: 12, y: 10

2024-03-11 16:20:17 - Height x: 38, width y: 151

2024-03-11 16:20:17 - world loop 248

2024-03-11 16:20:20 - target 1: x: 66, y: 18

2024-03-11 16:20:20 - target 2: x: 121, y: 17

2024-03-11 16:20:20 - target 3: x: 7, y: 10

2024-03-11 16:20:20 - target 4: x: 114, y: 34

2024-03-11 16:20:20 - target 5: x: 19, y: 20

2024-03-11 16:20:20 - target 6: x: 144, y: 5

2024-03-11 16:20:20 - target 7: x: 139, y: 28

2024-03-11 16:20:20 - target 8: x: 10, y: 2

2024-03-11 16:20:20 - target 9: x: 0, y: 0

2024-03-11 16:20:20 - drone x: 13, y: 10

2024-03-11 16:20:20 - Height x: 38, width y: 151

2024-03-11 16:20:20 - world loop 248

2024-03-11 16:20:22 - target 1: x: 66, y: 18

2024-03-11 16:20:22 - target 2: x: 121, y: 17

2024-03-11 16:20:22 - target 3: x: 7, y: 10

2024-03-11 16:20:22 - target 4: x: 114, y: 34

2024-03-11 16:20:22 - target 5: x: 19, y: 20

2024-03-11 16:20:22 - target 6: x: 144, y: 5

2024-03-11 16:20:22 - target 7: x: 139, y: 28

2024-03-11 16:20:22 - target 8: x: 10, y: 2

2024-03-11 16:20:22 - target 9: x: 0, y: 0

2024-03-11 16:20:22 - drone x: 14, y: 10

2024-03-11 16:20:22 - Height x: 38, width y: 151

2024-03-11 16:20:22 - world loop 248

2024-03-11 16:20:25 - target 1: x: 66, y: 18

2024-03-11 16:20:25 - target 2: x: 121, y: 17

2024-03-11 16:20:25 - target 3: x: 7, y: 10

2024-03-11 16:20:25 - target 4: x: 114, y: 34

2024-03-11 16:20:25 - target 5: x: 19, y: 20

2024-03-11 16:20:25 - target 6: x: 144, y: 5

2024-03-11 16:20:25 - target 7: x: 139, y: 28

2024-03-11 16:20:25 - target 8: x: 10, y: 2

2024-03-11 16:20:25 - target 9: x: 0, y: 0

2024-03-11 16:20:25 - drone x: 15, y: 10

2024-03-11 16:20:25 - Height x: 38, width y: 151

2024-03-11 16:20:25 - world loop 248

2024-03-11 16:20:27 - target 1: x: 66, y: 18

2024-03-11 16:20:27 - target 2: x: 121, y: 17

2024-03-11 16:20:27 - target 3: x: 7, y: 10

2024-03-11 16:20:27 - target 4: x: 114, y: 34

2024-03-11 16:20:27 - target 5: x: 19, y: 20

2024-03-11 16:20:27 - target 6: x: 144, y: 5

2024-03-11 16:20:27 - target 7: x: 139, y: 28

2024-03-11 16:20:27 - target 8: x: 10, y: 2

2024-03-11 16:20:27 - target 9: x: 0, y: 0

2024-03-11 16:20:27 - drone x: 16, y: 10

2024-03-11 16:20:27 - Height x: 38, width y: 151

2024-03-11 16:20:27 - world loop 248

2024-03-11 16:20:29 - target 1: x: 66, y: 18

2024-03-11 16:20:29 - target 2: x: 121, y: 17

2024-03-11 16:20:29 - target 3: x: 7, y: 10

2024-03-11 16:20:29 - target 4: x: 114, y: 34

2024-03-11 16:20:29 - target 5: x: 19, y: 20

2024-03-11 16:20:29 - target 6: x: 144, y: 5

2024-03-11 16:20:29 - target 7: x: 139, y: 28

2024-03-11 16:20:29 - target 8: x: 10, y: 2

2024-03-11 16:20:29 - target 9: x: 0, y: 0

2024-03-11 16:20:29 - drone x: 17, y: 10

2024-03-11 16:20:29 - Height x: 38, width y: 151

2024-03-11 16:20:29 - world loop 248

2024-03-11 16:20:32 - target 1: x: 66, y: 18

2024-03-11 16:20:32 - target 2: x: 121, y: 17

2024-03-11 16:20:32 - target 3: x: 7, y: 10

2024-03-11 16:20:32 - target 4: x: 114, y: 34

2024-03-11 16:20:32 - target 5: x: 19, y: 20

2024-03-11 16:20:32 - target 6: x: 144, y: 5

2024-03-11 16:20:32 - target 7: x: 139, y: 28

2024-03-11 16:20:32 - target 8: x: 10, y: 2

2024-03-11 16:20:32 - target 9: x: 0, y: 0

2024-03-11 16:20:32 - drone x: 18, y: 10

2024-03-11 16:20:32 - Height x: 38, width y: 151

2024-03-11 16:20:32 - world loop 248

2024-03-11 16:20:34 - target 1: x: 66, y: 18

2024-03-11 16:20:34 - target 2: x: 121, y: 17

2024-03-11 16:20:34 - target 3: x: 7, y: 10

2024-03-11 16:20:34 - target 4: x: 114, y: 34

2024-03-11 16:20:34 - target 5: x: 19, y: 20

2024-03-11 16:20:34 - target 6: x: 144, y: 5

2024-03-11 16:20:34 - target 7: x: 139, y: 28

2024-03-11 16:20:34 - target 8: x: 10, y: 2

2024-03-11 16:20:34 - target 9: x: 0, y: 0

2024-03-11 16:20:34 - drone x: 19, y: 10

2024-03-11 16:20:34 - Height x: 38, width y: 151

2024-03-11 16:20:34 - world loop 248

2024-03-11 16:20:37 - target 1: x: 66, y: 18

2024-03-11 16:20:37 - target 2: x: 121, y: 17

2024-03-11 16:20:37 - target 3: x: 7, y: 10

2024-03-11 16:20:37 - target 4: x: 114, y: 34

2024-03-11 16:20:37 - target 5: x: 19, y: 20

2024-03-11 16:20:37 - target 6: x: 144, y: 5

2024-03-11 16:20:37 - target 7: x: 139, y: 28

2024-03-11 16:20:37 - target 8: x: 10, y: 2

2024-03-11 16:20:37 - target 9: x: 0, y: 0

2024-03-11 16:20:37 - drone x: 18, y: 10

2024-03-11 16:20:37 - Height x: 38, width y: 151

2024-03-11 16:20:37 - world loop 248

2024-03-11 16:20:39 - target 1: x: 66, y: 18

2024-03-11 16:20:39 - target 2: x: 121, y: 17

2024-03-11 16:20:39 - target 3: x: 7, y: 10

2024-03-11 16:20:39 - target 4: x: 114, y: 34

2024-03-11 16:20:39 - target 5: x: 19, y: 20

2024-03-11 16:20:39 - target 6: x: 144, y: 5

2024-03-11 16:20:39 - target 7: x: 139, y: 28

2024-03-11 16:20:39 - target 8: x: 10, y: 2

2024-03-11 16:20:39 - target 9: x: 0, y: 0

2024-03-11 16:20:39 - drone x: 20, y: 10

2024-03-11 16:20:39 - Height x: 38, width y: 151

2024-03-11 16:20:39 - world loop 248

2024-03-11 16:20:41 - target 1: x: 66, y: 18

2024-03-11 16:20:41 - target 2: x: 121, y: 17

2024-03-11 16:20:41 - target 3: x: 7, y: 10

2024-03-11 16:20:41 - target 4: x: 114, y: 34

2024-03-11 16:20:41 - target 5: x: 19, y: 20

2024-03-11 16:20:41 - target 6: x: 144, y: 5

2024-03-11 16:20:41 - target 7: x: 139, y: 28

2024-03-11 16:20:41 - target 8: x: 10, y: 2

2024-03-11 16:20:41 - target 9: x: 0, y: 0

2024-03-11 16:20:41 - drone x: 20, y: 10

2024-03-11 16:20:41 - Height x: 38, width y: 151

2024-03-11 16:20:41 - world loop 248

2024-03-11 16:20:44 - target 1: x: 66, y: 18

2024-03-11 16:20:44 - target 2: x: 121, y: 17

2024-03-11 16:20:44 - target 3: x: 7, y: 10

2024-03-11 16:20:44 - target 4: x: 114, y: 34

2024-03-11 16:20:44 - target 5: x: 19, y: 20

2024-03-11 16:20:44 - target 6: x: 144, y: 5

2024-03-11 16:20:44 - target 7: x: 139, y: 28

2024-03-11 16:20:44 - target 8: x: 10, y: 2

2024-03-11 16:20:44 - target 9: x: 0, y: 0

2024-03-11 16:20:44 - drone x: 19, y: 10

2024-03-11 16:20:44 - Height x: 38, width y: 151

2024-03-11 16:20:44 - world loop 248

2024-03-11 16:20:46 - target 1: x: 66, y: 18

2024-03-11 16:20:46 - target 2: x: 121, y: 17

2024-03-11 16:20:46 - target 3: x: 7, y: 10

2024-03-11 16:20:46 - target 4: x: 114, y: 34

2024-03-11 16:20:46 - target 5: x: 19, y: 20

2024-03-11 16:20:46 - target 6: x: 144, y: 5

2024-03-11 16:20:46 - target 7: x: 139, y: 28

2024-03-11 16:20:46 - target 8: x: 10, y: 2

2024-03-11 16:20:46 - target 9: x: 0, y: 0

2024-03-11 16:20:46 - drone x: 18, y: 10

2024-03-11 16:20:46 - Height x: 38, width y: 151

2024-03-11 16:20:46 - world loop 248

2024-03-11 16:20:49 - target 1: x: 66, y: 18

2024-03-11 16:20:49 - target 2: x: 121, y: 17

2024-03-11 16:20:49 - target 3: x: 7, y: 10

2024-03-11 16:20:49 - target 4: x: 114, y: 34

2024-03-11 16:20:49 - target 5: x: 19, y: 20

2024-03-11 16:20:49 - target 6: x: 144, y: 5

2024-03-11 16:20:49 - target 7: x: 139, y: 28

2024-03-11 16:20:49 - target 8: x: 10, y: 2

2024-03-11 16:20:49 - target 9: x: 0, y: 0

2024-03-11 16:20:49 - drone x: 17, y: 10

2024-03-11 16:20:49 - Height x: 38, width y: 151

2024-03-11 16:20:49 - world loop 248

2024-03-11 16:20:51 - target 1: x: 66, y: 18

2024-03-11 16:20:51 - target 2: x: 121, y: 17

2024-03-11 16:20:51 - target 3: x: 7, y: 10

2024-03-11 16:20:51 - target 4: x: 114, y: 34

2024-03-11 16:20:51 - target 5: x: 19, y: 20

2024-03-11 16:20:51 - target 6: x: 144, y: 5

2024-03-11 16:20:51 - target 7: x: 139, y: 28

2024-03-11 16:20:51 - target 8: x: 10, y: 2

